WKT,Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,osm_id,addr:housenumber,building,building:material,roof:material,addr:street,access:roof,Superficie,idDistricte,NomDistricte,idBarri,NomBarri
"MULTIPOLYGON (((2.1082664 41.3633379,2.1083026 41.3632862,2.1084439 41.3633405,2.1084287 41.363365,2.1084836 41.3633852,2.1084777 41.3633923,2.1084626 41.3634106,2.1082664 41.3633379)))",,,,,,,"-1","0","-1",,,"735245086",,yes,,,,,"102",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.10864 41.3631722,2.1086468 41.3631621,2.1086741 41.3631215,2.1086996 41.3630837,2.1090241 41.3631959,2.1089693 41.3632853,2.10864 41.3631722)))",,,,,,,"-1","0","-1",,,"735245087",,yes,,,,,"330",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1085758 41.363259,2.10864 41.3631722,2.1089693 41.3632853,2.1089132 41.3633747,2.1085758 41.363259)))",,,,,,,"-1","0","-1",,,"735245088",,yes,,,,,"337",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1085466 41.3633037,2.1085638 41.3632764,2.1085758 41.363259,2.1089132 41.3633747,2.108884 41.3634193,2.1087351 41.3633687,2.1085466 41.3633037)))",,,,,,,"-1","0","-1",,,"735245089",,yes,,,,,"172",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1087101 41.363415,2.1087351 41.3633687,2.108884 41.3634193,2.108856 41.3634632,2.1087848 41.3634395,2.108793 41.3634202,2.1087813 41.3634176,2.1087731 41.363436,2.1087101 41.363415)))",,,,,,,"-1","0","-1",,,"735245090",,yes,,,,,"72",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1084777 41.3633923,2.1084836 41.3633852,2.1085018 41.3633629,2.1085116 41.363351,2.1087101 41.363415,2.1087731 41.363436,2.1087848 41.3634395,2.108856 41.3634632,2.1088303 41.3635052,2.1086622 41.3634491,2.1084777 41.3633923)))",,,,,,,"-1","0","-1",,,"735245091",,yes,,,,,"163",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1086996 41.3630837,2.1087591 41.3629952,2.1088856 41.3630399,2.109079 41.3631083,2.1090241 41.3631959,2.1086996 41.3630837)))",,,,,,,"-1","0","-1",,,"735245092",,yes,,,,,"324",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1083026 41.3632862,2.1083341 41.363238,2.1085373 41.3633124,2.1085116 41.363351,2.1085018 41.3633629,2.1084439 41.3633405,2.1083026 41.3632862)))",,,,,,,"-1","0","-1",,,"735245093",,yes,,,,,"116",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1083341 41.363238,2.1083797 41.3631705,2.1085431 41.3632318,2.1085525 41.3632353,2.1085349 41.363266,2.1085638 41.3632764,2.1085466 41.3633037,2.1085373 41.3633124,2.1083341 41.363238)))",,,,,,,"-1","0","-1",,,"735245094",,yes,,,,,"148",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1083797 41.3631705,2.1084392 41.3630855,2.1086038 41.3631468,2.1085431 41.3632318,2.1083797 41.3631705)))",,,,,,,"-1","0","-1",,,"735245095",,yes,,,,,"164",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1084392 41.3630855,2.1084661 41.3630408,2.1086213 41.3630986,2.1086038 41.3631293,2.108633 41.3631398,2.1086494 41.3631109,2.1086741 41.3631215,2.1086468 41.3631621,2.1086038 41.3631468,2.1084392 41.3630855)))",,,,,,,"-1","0","-1",,,"735245096",,yes,,,,,"95",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1142511 41.3629982,2.1144019 41.362755,2.1144107 41.3627573,2.1144461 41.3626901,2.1146231 41.3627518,2.1145374 41.362889,2.1146148 41.3629159,2.1147008 41.3627806,2.1147818 41.3628103,2.1147981 41.3628162,2.1148789 41.3628458,2.1149574 41.3628735,2.1149582 41.3628722,2.115114 41.3629275,2.1150045 41.3630992,2.1148494 41.3630444,2.1148314 41.3630716,2.1148114 41.3631019,2.1147618 41.3631794,2.1146855 41.363152,2.1146038 41.3631228,2.1145877 41.363117,2.1145061 41.3630878,2.1145923 41.3629519,2.1145156 41.3629238,2.1144292 41.3630605,2.1142511 41.3629982),(2.1147925 41.3629828,2.1148709 41.3630087,2.1149139 41.3629416,2.114836 41.3629141,2.1147925 41.3629828)))",,,,,,,"-1","0","-1",,,"-10510797",,school,,,Carrer de Sant Pius X,,"1796",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1105669 41.3621557,2.1108037 41.3618697,2.1107559 41.3618483,2.1107837 41.3618152,2.1108037 41.3617903,2.1108083 41.3617925,2.1109897 41.3618773,2.1110151 41.3618514,2.111008 41.3618476,2.1110537 41.3617911,2.1111442 41.3618338,2.1110964 41.361891,2.1110907 41.361887,2.1110697 41.3619133,2.1112611 41.3620044,2.1112438 41.3620271,2.1112144 41.3620658,2.1111537 41.362036,2.1110977 41.3621113,2.111037 41.3620833,2.111002 41.3621271,2.1109599 41.3621078,2.1109973 41.362064,2.1109599 41.3620447,2.1109459 41.3620658,2.1108629 41.3620274,2.110701 41.3622198,2.1105669 41.3621557)))",,,,,,,"-1","0","-1",,,"787904708",,yes,,,,,"1189",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1108382 41.3621924,2.1109226 41.3620924,2.1109599 41.3621078,2.111002 41.3621271,2.1111208 41.3621802,2.1110364 41.3622839,2.1109404 41.3622395,2.1108382 41.3621924)))",,,,,,,"-1","0","-1",,,"787904709",,yes,,,,,"259",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.110762 41.3622816,2.1108382 41.3621924,2.1109404 41.3622395,2.1108667 41.3623274,2.110762 41.3622816)))",,,,,,,"-1","0","-1",,,"787904710",,yes,,,,,"117",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1102546 41.3628872,2.110762 41.3622816,2.1108667 41.3623274,2.1105406 41.3627146,2.110648 41.3627637,2.110624 41.3627931,2.1105842 41.362842,2.1104787 41.3629713,2.1102546 41.3628872)))",,,,,,,"-1","0","-1",,,"787904711",,yes,,,,,"1089",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1104787 41.3629713,2.1105842 41.362842,2.1106938 41.3628928,2.1107064 41.3628986,2.1106083 41.3630178,2.1104787 41.3629713)))",,,,,,,"-1","0","-1",,,"787904712",,yes,,,,,"194",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1106083 41.3630178,2.1107064 41.3628986,2.1107196 41.3629046,2.1108056 41.3629433,2.1107391 41.3630178,2.1106585 41.3630371,2.1106083 41.3630178)))",,,,,,,"-1","0","-1",,,"787904713",,yes,,,,,"132",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1105842 41.362842,2.110624 41.3627931,2.1106562 41.3628084,2.1107543 41.3626804,2.1107461 41.362676,2.1108045 41.3626051,2.1108138 41.3626112,2.1108442 41.3625726,2.1108313 41.3625674,2.1108547 41.3625446,2.1110578 41.3626357,2.1108056 41.3629433,2.1107196 41.3629046,2.1107414 41.3628767,2.1107134 41.3628662,2.1106938 41.3628928,2.1105842 41.362842)))",,,,,,,"-1","0","-1",,,"787904714",,yes,,,,,"776",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.110899 41.3624596,2.1109621 41.3623807,2.1109807 41.3623894,2.1111792 41.3624815,2.1111174 41.3625577,2.110899 41.3624596)))",,,,,,,"-1","0","-1",,,"787904715",,yes,,,,,"215",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1109983 41.3623343,2.1110364 41.3622839,2.1111208 41.3621802,2.111136 41.3621608,2.111359 41.3622581,2.1112178 41.3624333,2.1110181 41.3623433,2.1109983 41.3623343)))",,,,,,,"-1","0","-1",,,"787904716",,yes,,,,,"487",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1109784 41.362372,2.1109983 41.3623492,2.1110099 41.3623536,2.1110181 41.3623433,2.1112178 41.3624333,2.1111792 41.3624815,2.1109807 41.3623894,2.1109878 41.3623764,2.1109784 41.362372)))",,,,,,,"-1","0","-1",,,"787904717",,yes,,,,,"123",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.111136 41.3621608,2.1112144 41.3620658,2.1112438 41.3620271,2.1114664 41.3621266,2.111359 41.3622581,2.111136 41.3621608)))",,,,,,,"-1","0","-1",,,"787904718",,yes,,,,,"372",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1112438 41.3620271,2.1112611 41.3620044,2.1113042 41.3620267,2.1113217 41.3620031,2.1112796 41.3619864,2.111296 41.3619654,2.1115143 41.3620635,2.1114664 41.3621266,2.1112438 41.3620271)))",,,,,,,"-1","0","-1",,,"787904719",,yes,,,,,"162",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.111296 41.3619654,2.1113368 41.3619102,2.111416 41.3619458,2.111452 41.3619621,2.1115587 41.3620101,2.1115143 41.3620635,2.111296 41.3619654)))",,,,,,,"-1","0","-1",,,"787904720",,yes,,,,,"150",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1113368 41.3619102,2.1113812 41.3618567,2.1114092 41.3618672,2.1114279 41.3618427,2.1114046 41.3618331,2.1114629 41.3617595,2.1114501 41.3617525,2.1114933 41.3616955,2.1115039 41.3617003,2.1117268 41.3618015,2.1115587 41.3620101,2.111452 41.3619621,2.1114746 41.3619356,2.1114361 41.3619225,2.111416 41.3619458,2.1113368 41.3619102)))",,,,,,,"-1","0","-1",,,"787904721",,yes,,,,,"571",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1115039 41.3617003,2.1115289 41.3616688,2.1116474 41.3615194,2.1118762 41.361621,2.1117268 41.3618015,2.1115039 41.3617003)))",,,,,,,"-1","0","-1",,,"787904722",,yes,,,,,"517",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1116474 41.3615194,2.1117186 41.36143,2.1119042 41.3614966,2.1119253 41.3615544,2.1118762 41.361621,2.1116474 41.3615194)))",,,,,,,"-1","0","-1",,,"787904723",,yes,,,,,"264",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1112738 41.3615816,2.1114337 41.3613275,2.1117186 41.36143,2.1116474 41.3615194,2.1115289 41.3616688,2.1115178 41.361664,2.111512 41.3616692,2.1114991 41.3616648,2.1114945 41.3616718,2.1114221 41.3616499,2.1114291 41.3616385,2.1113754 41.3616201,2.1113695 41.361628,2.1113006 41.3616026,2.1113065 41.361593,2.1112738 41.3615816)))",,,,,,,"-1","0","-1",,,"787904724",,yes,,,,,"794",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1109306 41.3613056,2.1109866 41.3612171,2.1110286 41.3612293,2.1110368 41.3612144,2.1110531 41.3612188,2.1110671 41.361196,2.1114337 41.3613275,2.1112738 41.3615816,2.1112481 41.3615728,2.1112399 41.3615825,2.1111605 41.361557,2.1111676 41.361543,2.111066 41.3615115,2.1110707 41.361501,2.1110613 41.3614966,2.1110978 41.3614538,2.1111197 41.3614282,2.1111454 41.3614361,2.1111664 41.3614019,2.111101 41.3613827,2.1111068 41.3613608,2.1110333 41.3613415,2.1110263 41.3613511,2.111012 41.3613443,2.1109306 41.3613056)))",,,,,,,"-1","0","-1",,,"787904725",,yes,,,,,"906",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1107216 41.3615281,2.1109142 41.3612968,2.1109306 41.3613056,2.111012 41.3613443,2.1109854 41.3613783,2.1110181 41.3613897,2.111045 41.3613599,2.1111349 41.3614037,2.1111197 41.3614282,2.1110978 41.3614538,2.1110788 41.3614423,2.1109574 41.3615763,2.1109901 41.361593,2.1109481 41.361635,2.1108906 41.3616093,2.11085 41.3615912,2.1108792 41.3615606,2.1108453 41.3615457,2.1108196 41.3615772,2.1107216 41.3615281)))",,,,,,,"-1","0","-1",,,"787904726",,yes,,,,,"608",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1106811 41.3615748,2.1107216 41.3615281,2.1108196 41.3615772,2.11085 41.3615912,2.1108382 41.361603,2.1108018 41.3615868,2.1107924 41.3615989,2.11083 41.361616,2.1108367 41.361607,2.1108782 41.3616241,2.1108906 41.3616093,2.1109481 41.361635,2.1109071 41.361683,2.1108526 41.3616549,2.1108326 41.3616456,2.1106811 41.3615748)))",,,,,,,"-1","0","-1",,,"787904727",,yes,,,,,"121",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1106417 41.3616191,2.1106811 41.3615748,2.1108326 41.3616456,2.1108228 41.3616588,2.1108409 41.3616684,2.1108526 41.3616549,2.1109071 41.361683,2.1108677 41.3617268,2.1108542 41.3617203,2.110753 41.3616721,2.1107206 41.3616566,2.1106417 41.3616191)))",,,,,,,"-1","0","-1",,,"787904728",,yes,,,,,"131",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1106048 41.3616649,2.1106417 41.3616191,2.1107206 41.3616566,2.1107014 41.36168,2.1107235 41.3616905,2.1107168 41.3617001,2.1107262 41.3617031,2.110753 41.3616721,2.1108542 41.3617203,2.1108161 41.3617675,2.1106048 41.3616649)))",,,,,,,"-1","0","-1",,,"787904729",,yes,,,,,"116",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1105633 41.3617102,2.1106048 41.3616649,2.1108161 41.3617675,2.1108268 41.3617721,2.1108083 41.3617925,2.1108037 41.3617903,2.1107837 41.3618152,2.1105633 41.3617102)))",,,,,,,"-1","0","-1",,,"787904730",,yes,,,,,"132",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1105264 41.361756,2.1105633 41.3617102,2.1107837 41.3618152,2.1107559 41.3618483,2.1107443 41.3618627,2.1106526 41.3618179,2.1106078 41.3617961,2.1105264 41.361756)))",,,,,,,"-1","0","-1",,,"787904731",,yes,,,,,"133",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1104888 41.3618023,2.1105264 41.361756,2.1106078 41.3617961,2.1105867 41.3618199,2.110633 41.361841,2.1106526 41.3618179,2.1107443 41.3618627,2.1107094 41.3619044,2.1104888 41.3618023)))",,,,,,,"-1","0","-1",,,"787904732",,yes,,,,,"111",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.110432 41.3618684,2.1104888 41.3618023,2.1107094 41.3619044,2.1106493 41.3619731,2.1104991 41.3618991,2.1105122 41.3618864,2.110486 41.3618736,2.1104752 41.3618875,2.110432 41.3618684)))",,,,,,,"-1","0","-1",,,"787904733",,yes,,,,,"187",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1103358 41.3619823,2.110432 41.3618684,2.1104752 41.3618875,2.1104991 41.3618991,2.1106493 41.3619731,2.1105684 41.3620696,2.1105445 41.3620586,2.1105276 41.362076,2.1104232 41.362025,2.1103995 41.3620134,2.1103358 41.3619823)))",,,,,,,"-1","0","-1",,,"787904734",,yes,,,,,"321",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1102972 41.3620286,2.1103358 41.3619823,2.1103995 41.3620134,2.1103843 41.3620338,2.1104059 41.3620459,2.1104232 41.362025,2.1105276 41.362076,2.1105507 41.3620887,2.1105122 41.3621303,2.1103783 41.362067,2.1103578 41.3620572,2.1102972 41.3620286)))",,,,,,,"-1","0","-1",,,"787904735",,yes,,,,,"120",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.110258 41.3620766,2.1102972 41.3620286,2.1103578 41.3620572,2.1103373 41.3620789,2.1103612 41.3620887,2.1103783 41.362067,2.1105122 41.3621303,2.1104706 41.3621789,2.110258 41.3620766)))",,,,,,,"-1","0","-1",,,"787904736",,yes,,,,,"128",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1101401 41.3622113,2.110258 41.3620766,2.1104706 41.3621789,2.1104322 41.3622223,2.110392 41.3622679,2.1104436 41.3622922,2.1104066 41.3623384,2.1103909 41.3623309,2.1103527 41.3623127,2.1101401 41.3622113)))",,,,,,,"-1","0","-1",,,"787904737",,yes,,,,,"408",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1102734 41.3624679,2.1103909 41.3623309,2.1104066 41.3623384,2.1105468 41.3624055,2.1104305 41.3625454,2.1102734 41.3624679)))",,,,,,,"-1","0","-1",,,"787904738",,yes,,,,,"284",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.110392 41.3622679,2.1104322 41.3622223,2.1106215 41.3623136,2.1105853 41.3623587,2.1105148 41.3623256,2.1104843 41.3623113,2.1104436 41.3622922,2.110392 41.3622679)))",,,,,,,"-1","0","-1",,,"787904739",,yes,,,,,"113",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1104066 41.3623384,2.1104436 41.3622922,2.1104843 41.3623113,2.1104667 41.3623327,2.1104975 41.3623477,2.1105148 41.3623256,2.1105853 41.3623587,2.1105468 41.3624055,2.1104066 41.3623384)))",,,,,,,"-1","0","-1",,,"787904740",,yes,,,,,"76",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1104322 41.3622223,2.1104706 41.3621789,2.1105068 41.362198,2.110489 41.3622165,2.1105098 41.3622269,2.1105276 41.3622078,2.1106577 41.362272,2.1106215 41.3623136,2.1104322 41.3622223)))",,,,,,,"-1","0","-1",,,"787904741",,yes,,,,,"100",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1104706 41.3621789,2.1105122 41.3621303,2.1105669 41.3621557,2.110701 41.3622198,2.1106577 41.362272,2.1105276 41.3622078,2.1105068 41.362198,2.1104706 41.3621789)))",,,,,,,"-1","0","-1",,,"787904742",,yes,,,,,"125",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1101027 41.3622593,2.1101401 41.3622113,2.1103527 41.3623127,2.1103111 41.36236,2.1102094 41.3623135,2.1102186 41.3622997,2.1101891 41.3622852,2.110181 41.3622967,2.1101027 41.3622593)))",,,,,,,"-1","0","-1",,,"787904743",,yes,,,,,"127",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.110061 41.3623036,2.1101027 41.3622593,2.110181 41.3622967,2.1101718 41.3623043,2.1102013 41.3623211,2.1102094 41.3623135,2.1103111 41.36236,2.1102745 41.3624065,2.1101688 41.3623562,2.1101759 41.3623493,2.1101444 41.3623333,2.1101373 41.3623417,2.110061 41.3623036)))",,,,,,,"-1","0","-1",,,"787904744",,yes,,,,,"119",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1100224 41.3623508,2.110061 41.3623036,2.1101373 41.3623417,2.1101464 41.3623447,2.1101291 41.3623638,2.1101545 41.3623753,2.1101688 41.3623562,2.1102745 41.3624065,2.1102338 41.3624523,2.1100224 41.3623508)))",,,,,,,"-1","0","-1",,,"787904745",,yes,,,,,"123",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1099472 41.3624416,2.1100224 41.3623508,2.1102338 41.3624523,2.1101635 41.3625331,2.1101535 41.3625446,2.1099472 41.3624416)))",,,,,,,"-1","0","-1",,,"787904746",,yes,,,,,"252",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1097673 41.3626529,2.1099472 41.3624416,2.1101535 41.3625446,2.1103476 41.3626438,2.1101708 41.3628551,2.1097886 41.3627109,2.1097673 41.3626529)))",,,,,,,"-1","0","-1",,,"787904747",,yes,,,,,"1215",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1101535 41.3625446,2.1101635 41.3625331,2.1101789 41.3625431,2.1102033 41.362511,2.1102159 41.3625172,2.1102849 41.3625508,2.1103255 41.3625706,2.1103832 41.3625988,2.1103476 41.3626438,2.1101535 41.3625446)))",,,,,,,"-1","0","-1",,,"787904748",,yes,,,,,"103",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1102159 41.3625172,2.1102613 41.362463,2.1102734 41.3624679,2.1104305 41.3625454,2.1103832 41.3625988,2.1103255 41.3625706,2.1103324 41.3625637,2.1102917 41.3625431,2.1102849 41.3625508,2.1102159 41.3625172)))",,,,,,,"-1","0","-1",,,"787904749",,yes,,,,,"116",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1119444 41.3625652,2.1120558 41.3624234,2.1122397 41.3625048,2.1121282 41.3626466,2.1120956 41.3626322,2.1119444 41.3625652)))",,,,,,,"-1","0","-1",,,"787905621",,yes,,,,,"327",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1120558 41.3624234,2.1121998 41.3622415,2.1123768 41.362316,2.1122397 41.3625048,2.1120558 41.3624234)))",,,,,,,"-1","0","-1",,,"787905622",,yes,,,,,"413",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1121998 41.3622415,2.1124868 41.3618993,2.1126316 41.3619657,2.1123768 41.362316,2.1121998 41.3622415)))",,,,,,,"-1","0","-1",,,"787905623",,yes,,,,,"695",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1118877 41.3626402,2.1119444 41.3625652,2.1120956 41.3626322,2.1120415 41.3627066,2.1118877 41.3626402)))",,,,,,,"-1","0","-1",,,"787905624",,yes,,,,,"140",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1117545 41.3627992,2.1118877 41.3626402,2.1120415 41.3627066,2.112071 41.3627207,2.111953 41.3628857,2.1117545 41.3627992)))",,,,,,,"-1","0","-1",,,"787905625",,yes,,,,,"386",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1115426 41.3630629,2.1117545 41.3627992,2.111953 41.3628857,2.1117384 41.3631555,2.1115426 41.3630629)))",,,,,,,"-1","0","-1",,,"787905626",,yes,,,,,"666",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1114541 41.3631696,2.1115426 41.3630629,2.1117384 41.3631555,2.1116875 41.3632199,2.1116043 41.3632501,2.1115399 41.363238,2.1114756 41.3632159,2.1114541 41.3631696)))",,,,,,,"-1","0","-1",,,"787905627",,yes,,,,,"296",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1123904 41.3625434,2.112833 41.3618319,2.1129269 41.361865,2.1124814 41.3625784,2.1124373 41.3625629,2.1123904 41.3625434)))",,,,,,,"-1","0","-1",,,"787906421",,yes,,,,,"753",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1119038 41.3632388,2.1123464 41.3625282,2.1123904 41.3625434,2.1124373 41.3625629,2.1120004 41.363273,2.1119038 41.3632388)))",,,,,,,"-1","0","-1",,,"787906422",,yes,,,,,"760",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1128587 41.3627074,2.1133039 41.3620007,2.1133978 41.3620289,2.1129552 41.3627416,2.1128587 41.3627074)))",,,,,,,"-1","0","-1",,,"787906423",,yes,,,,,"757",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1131028 41.3627939,2.1135453 41.3620873,2.1136338 41.3621155,2.1131886 41.3628221,2.1131028 41.3627939)))",,,,,,,"-1","0","-1",,,"787906424",,yes,,,,,"689",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1126227 41.3626248,2.1130679 41.3619142,2.1131591 41.3619484,2.1127112 41.362657,2.1126227 41.3626248)))",,,,,,,"-1","0","-1",,,"787906425",,yes,,,,,"730",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1127816 41.3633023,2.1129581 41.3630165,2.1130519 41.3630491,2.1128756 41.363335,2.1127816 41.3633023)))",,,,,,,"-1","0","-1",,,"787906426",,yes,,,,,"303",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1125997 41.362793,2.1126428 41.3627248,2.1130264 41.3628614,2.1129833 41.3629296,2.1125997 41.362793)))",,,,,,,"-1","0","-1",,,"787906427",,yes,,,,,"298",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1122738 41.3631193,2.1124494 41.3628345,2.1125393 41.3628657,2.1123637 41.3631505,2.1122738 41.3631193)))",,,,,,,"-1","0","-1",,,"787906428",,yes,,,,,"289",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1121805 41.3632696,2.1122233 41.3632011,2.1128226 41.3634115,2.1127798 41.3634801,2.1121805 41.3632696)))",,,,,,,"-1","0","-1",,,"787906429",,yes,,,,,"465",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1144392 41.3626615,2.1144709 41.3626202,2.1145112 41.3626384,2.1146158 41.3624693,2.1147606 41.3625216,2.1146235 41.3627315,2.1145156 41.3626933,2.1144392 41.3626615)))",,,,,,,"-1","0","-1",,,"787906806",,yes,,,,,"364",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1146235 41.3627315,2.1147606 41.3625216,2.1149028 41.3625739,2.1147697 41.3627838,2.1146235 41.3627315)))",,,,,,,"-1","0","-1",,,"787906807",,yes,,,,,"347",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1147697 41.3627838,2.1149028 41.3625739,2.1150637 41.3626263,2.1149206 41.3628383,2.1147697 41.3627838)))",,,,,,,"-1","0","-1",,,"787906808",,yes,,,,,"374",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1149206 41.3628383,2.1150637 41.3626263,2.1152032 41.3626746,2.1150686 41.3628917,2.1149206 41.3628383)))",,,,,,,"-1","0","-1",,,"787906809",,yes,,,,,"352",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1150686 41.3628917,2.1152032 41.3626746,2.1153561 41.362733,2.1152168 41.3629448,2.1150686 41.3628917)))",,,,,,,"-1","0","-1",,,"787906810",,yes,,,,,"371",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1152168 41.3629448,2.1153561 41.362733,2.1154875 41.3627773,2.1153856 41.3629484,2.1153143 41.3629797,2.1152168 41.3629448)))",,,,,,,"-1","0","-1",,,"787906811",,yes,,,,,"320",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1131405 41.3632658,2.1132244 41.3631293,2.1133089 41.3631585,2.1132826 41.3632013,2.1133238 41.3632156,2.1133484 41.3631732,2.113434 41.3632029,2.1133532 41.3633379,2.113267 41.363308,2.1133017 41.3632516,2.1132597 41.3632371,2.1132242 41.3632948,2.1131405 41.3632658)))",,,,,,,"-1","0","-1",,,"787913601",,yes,,,,,"276",DIS_1,Districte I,BAR_03,Sant Josep
"MULTIPOLYGON (((2.1132244 41.3631293,2.1133067 41.3629947,2.1133917 41.3630253,2.1133728 41.3630554,2.113414 41.363069,2.1134319 41.3630401,2.113517 41.3630704,2.113434 41.3632029,2.1133484 41.3631732,2.113383 41.3631186,2.1133408 41.363106,2.1133089 41.3631585,2.1132244 41.3631293)))",,,,,,,"-1","0","-1",,,"787913602",,yes,,,,,"280",DIS_1,Districte I,BAR_03,Sant Josep
